PID,PDFID,title,conf,folder,year,affil,authors,author_ids,keywords
7DE46E29,kdd97-d45,zeta a global method for discretization of continuous variables,kdd,kdd97,1997,university of essex,paul d scott|k m ho,7F17281A|80ADF402,na
77973F4D,kdd11-d53,enhancing investment decisions in p2p lending an investor composition perspective,kdd,kdd11,2011,rutgers newark,guishi deng|hui xiong|chunyu luo|yanhong guo|wenjun zhou,7E2B786B|7EBC4AB7|812C0E01|7D096D2A|805F02C6,quantitative analysis|decision models|investor profile|profitability|p2p
7C835D09,kdd13-d112,mining evolutionary multi branch trees from text streams,kdd,kdd13,2013,hong kong university of science and technology,yangqiu song|shixia liu|xiting wang|baining guo,805A9904|7E5E4F30|7DD601BA|7CF0EE6B,visualization|time series data|clustering
75ADEE47,kdd15-p229,beyond triangles a distributed framework for estimating 3 profiles of large graphs,kdd,kdd15,2015,university of texas at austin,alexandros g dimakis|michael borokhovich|karthikeyan shanmugam|ethan r elenberg,7A90FE75|4AB5C3BF|3AF80121|81527146,na
77745F1E,kdd13-d3,a new collaborative filtering approach for increasing the aggregate diversity of recommender systems,kdd,kdd13,2013,fraunhofer society,k o niemann|martin wolpers,7CF61EB9|185315BF,long tail|recommender systems
75C8CE50,kdd15-p1275,regularity and conformity location prediction using heterogeneous mobility data,kdd,kdd15,2015,microsoft,nicholas jing yuan|xing xie|linli xu|enhong chen|yingzi wang|yong rui|defu lian,7F26F0AC|7DC705F5|7F56748E|7CF5E6B4|7EB5247F|7EF5710E|7FBC07D5,gravity model|collaborative filtering|conformity
75A47DB4,kdd09-d47,consensus group stable feature selection,kdd,kdd09,2009,university of texas at arlington,chris ding|lei yu|steven loscalzo,5B766046|7E443432|7E56C8FC,ensemble|stability|high dimensional data|feature selection|synthetic data|sample size|source code
759CFC21,kdd10-d123,online discovery and maintenance of time series motifs,kdd,kdd10,2010,university of california riverside,eamonn keogh|abdullah mueen,8158A726|7C371F2D,time series|online algorithm|online algorithms|real time
786A0711,kdd14-d33,detecting anomalies in dynamic rating data a robust probabilistic model for rating evolution,kdd,kdd14,2014,carnegie mellon university,nikou gunnemann|christos faloutsos|stephan gunnemann,85A3DB69|0A8F343A|12E05EFB,anomaly detection
7C87B851,kdd13-d154,robust principal component analysis via capped norms,kdd,kdd13,2013,arizona state university,jieping ye|shuo xiang|qian sun,852FBB0F|8118A14E|7E74E972,sparsity|image processing
76EEE838,kdd15-p1045,bayesian poisson tensor factorization for inferring multilateral relations from sparse dyadic event counts,kdd,kdd15,2015,university of massachusetts amherst,hanna wallach|david m blei|john paisley|aaron schein,850F9AD3|132A9E2F|80A0B129|7872FCF7,international relations|bayesian inference
80F137DC,kdd08-d91,quantitative evaluation of approximate frequent pattern mining algorithms,kdd,kdd08,2008,university of wisconsin madison,r k gupta|vipin kumar|blayne field|michael steinbach|gang fang,7F7BF3B4|84ACE622|8371AA0B|80C1A61D|8602CF02,association analysis|error threshold|source code
753963A3,kdd11-d140,supervised learning for provenance similarity of binaries,kdd,kdd11,2011,carnegie mellon university,sagar chaki|arie gurfinkel|c r g cohen,7AF9A44D|84618447|7772C488,supervised learning|source code|empirical evidence|software engineering|classification
7BD3426D,kdd12-d20,an enhanced relevance criterion for more concise supervised pattern discovery,kdd,kdd12,2012,fraunhofer society,henrik groskreutz|daniel paurat|stefan ruping,84CD89E7|2ABED2B7|4C0A92F5,na
7C59150D,kdd09-d127,pervasive parallelism in data mining dataflow solution to co clustering large and sparse netflix data,kdd,kdd09,2009,university of texas at austin,srivatsava daruru|n marin|joydeep ghosh|matthew l walker,7639A9F5|85751A62|7FF1C7AB|0DC99E3F,domain knowledge|scalability|memory management|predictive modeling|production system|data mining|real time|prediction model|dataflow|program design|co clustering
7CFC5254,kdd08-d68,interpretable nonnegative matrix decompositions,kdd,kdd08,2008,ibm,pauli miettinen|evimaria terzi|saara hyvonen,82936BF0|78242325|740A48C2,data analysis|nonnegative matrix|matrix decomposition|least square|information technology|local search
80A7110F,kdd09-d55,doulion counting triangles in massive graphs with a coin,kdd,kdd09,2009,carnegie mellon university,christos faloutsos|gary l miller|charalampos e tsourakakis|ungu kang,8311D172|7FFD96A4|2CBB4D69|80768600,complex network|social networks|clustering coefficient
7CA467EA,kdd14-d144,user effort minimization through adaptive diversification,kdd,kdd14,2014,university of california riverside,mahbub hasan|vassilis j tsotras|vagelis hristidis|a s kashyap,84DFB193|007C16E9|0E3B95F3|863D8FA7,na
7BEA1245,kdd02-d80,privacy preserving mining of association rules,kdd,kdd02,2002,ibm,rakesh agrawal|alexandre evfimievski|johannes gehrke|ramakrishnan srikant,7B5B5847|7B6E5110|5C0634AF|85F6B95D,association rule
782EF14A,kdd13-d15,active learning and search on low rank matrices,kdd,kdd13,2013,carnegie mellon university,barnabas poczos|dougal j sutherland|jeff schneider,81109690|11BC35AE|7E7B8725,collaborative filtering|cold start|recommender systems|matrix factorization|drug discovery|active learning
78BC482C,kdd08-d39,constructing comprehensive summaries of large event sequences,kdd,kdd08,2008,ibm,jerry kiernan|evimaria terzi,82936BF0|760B160D,dynamic programming|minimum description length|summarization
782C2780,kdd09-d113,new ensemble methods for evolving data streams,kdd,kdd09,2009,university of waikato,geoff holmes|bernhard pfahringer|ricard gavalda|albert bifet|richard kirkby,7D0EA269|76AE4304|80A288FC|1254675C|7E112CFB,computer science|data streams|concept drift|decision tree|data mining|decision trees|ensemble methods
7E305587,kdd08-d80,mining adaptively frequent closed unlabeled rooted trees in data streams,kdd,kdd08,2008,polytechnic university of catalonia,ricard gavalda|albert bifet,1254675C|7E112CFB,concept drift|data streams|sliding window|patterns
804AB80E,kdd10-d169,versatile publishing for privacy preservation,kdd,kdd10,2010,university of texas at arlington,nan zhang|mingyang zhang|xin jin|gautam das,852ACA83|82E098F1|8488EE7A|7D643BF9,decomposition|normal form
0C0ED831,kdd98-d26,finding frequent substructures in chemical compounds,kdd,kdd98,1998,,luc dehaspe|ross d king|hannu toivonen,8172BC32|135FEDAE|07DD7925,structured data|chemical structure|association rule|machine learning|knowledge discovery|data mining
75CF4339,kdd15-p1959,click through prediction for advertising in twitter timeline,kdd,kdd15,2015,university of michigan,dong wang|yue lu|sandeep pandey|qiaozhu mei|cheng li,7D4D7533|811B187D|863745D9|8131F1C1|7CEAF1F3,online advertising
815A47F4,kdd05-d96,qualitative comparison of graph based and logic based multi relational data mining a case study,kdd,kdd05,2005,university of texas at arlington,lawrence b holder|diane j cook|nikhil s ketkar,7D932ACE|0D079C25|26207BE6,relational database|data mining|information retrieval|aggregation
80799A66,kdd03-d24,cross training learning probabilistic mappings between topics,kdd,kdd03,2003,indian institute of technology bombay,sunita sarawagi|soumen chakrabarti|shantanu godbole,7D5E91AA|0959BB35|7E24BEB0,em|difference set|text mining|semi supervised learning|support vector machines|multi task learning|support vector machine
7F02C1B7,kdd09-d81,improving classification accuracy using automatically extracted training data,kdd,kdd09,2009,university of wisconsin madison,ariel fuxman|rakesh agrawal|panayiotis tsaparas|anitha kannan|andrew b goldberg|john c shafer,7FEBB481|7E6C288D|75D7BAC4|853220BE|80CB4FA1|7D2F0D36,natural language|classification
7C332BA5,kdd10-d149,the new iris data modular data generators,kdd,kdd10,2010,nycomed,iris ada|michael r berthold,7E309AA0|7FA2EF33,data generation|categorical data|data processing|data flow
7BA48892,kdd15-p1849,focusing on the long term it s good for users and business,kdd,kdd15,2015,google,henning hohnhold|diane tang|deirdre b obrien,80F1C487|84D7AA08|7D8FFAF5,randomized experiments
7B008E05,kdd03-d4,a two way visualization method for clustered data,kdd,kdd03,2003,weizmann institute of science,yehuda koren|david harel,197FCF8C|7709370E,hierarchical clustering|dendrogram|information visualization
7A1A1B10,kdd12-d75,etrust understanding trust evolution in an online world,kdd,kdd12,2012,arizona state university,atish das sarma|huan liu|jiliang tang|huiji gao,7E9356BC|81284289|7FFE9B9A|7E811E4A,algorithms|social science|human interaction|design
760F0DEF,kdd11-d4,a pattern discovery approach to retail fraud detection,kdd,kdd11,2011,ibm,prasad gabbur|sharath pankanti|hoang trinh|quanfu fan,7DC410E1|7E35733F|7624D72E|767FA6A1,point of sale|security|support vector machine|retail|pattern matching
79DF09C3,kdd10-d23,automatic malware categorization using cluster ensemble,kdd,kdd10,2010,xiamen university,qingshan jiang|yanfang ye|yong chen|tao li,7FA19695|8320D9A0|802BB273|7E24EC84,hierarchical clustering|signature|domain knowledge
7F69A85E,kdd14-d36,dynamics of news events and social media reaction,kdd,kdd14,2014,hewlett packard,themis palpanas|malu castellanos|mikalai tsytsarau,0120573C|7E0B4E73|77D6A034,social media|sentiment analysis
78287425,kdd15-p995,clustype effective entity recognition and typing by relation phrase based clustering,kdd,kdd15,2015,united states army research laboratory,fangbo tao|chi wang|ahmed elkishky|clare r voss|jiawei han|xiang ren,7D4F1940|8502702D|7E7A3A69|7E492F81|7EEC2713|7EFF0911,na
76314BC9,kdd09-d95,learning indexing and diagnosing network faults,kdd,kdd09,2009,ibm,mudhakar srivatsa|dakshi agrawal|ting wang|ling liu,7D8F09A2|7EB80123|7F346F10|566990D6,network topology|indexation|network management system|space time
7B57F3E8,kdd15-p1929,promoting positive post click experience for in stream yahoo gemini users,kdd,kdd15,2015,free university of berlin,janette lehmann|guy shaked|mounia lalmas|fabrizio silvestri|gabriele tolomei,02C02B45|7F3379C0|7D627043|84A56BAB|85719423,native advertising
07166BD4,kdd94-d16,the process of knowledge discovery in databases a first sketch,kdd,kdd94,1994,,ronald j brachman|tej anand,7DEE171B|7A8A4D33,na
7E62FBEE,kdd10-d108,mining program workflow from interleaved traces,kdd,kdd10,2010,peking university,qiang fu|bin wu|shengqi yang|jianguang lou|jiang li,852E4901|7DA9E2FF|7156ABD4|7D31A50F|7FFE2801,behavior modeling|state transition|software maintenance|software systems
7A761B36,kdd15-p815,scalable large near clique detection in large scale networks via sampling,kdd,kdd15,2015,harvard university,jakub pachocki|shen chen xu|richard peng|michael mitzenmacher|charalampos e tsourakakis,767FB405|7DE52BB9|2CBB4D69|7FD77BCE|7A06DC1F,na
80178BAF,kdd95-d30,learning first order logic rules with a genetic algorithm,kdd,kdd95,1995,,yves kodratoff|gilles venturini|sebastien augier,7B512ABB|07D51307|7FD35A87,genetics|evaluation function|genetic algorithm|genetic operator|tree structure|first order logic
7B15266D,kdd08-d108,structured entity identification and document categorization two tasks with one joint model,kdd,kdd08,2008,ibm,indrajit bhattacharya|shantanu godbole|sachindra joshi,852F9F23|8128DDE0|7E3CDAAA,age groups|em algorithm|synthetic data
7D5ADBBF,kdd12-d211,towards heterogeneous temporal clinical event pattern discovery a convolutional approach,kdd,kdd12,2012,ibm,jianying hu|shahram ebadollahi|fei wang|n lee|jimeng sun,15A4D11A|7D1717C8|7D807A15|7DC9EEBE|80045A2F,nonnegative matrix factorization|nmf|convolution|shift invariant
7D6B1226,kdd13-d142,query clustering based on bid landscape for sponsored search auction optimization,kdd,kdd13,2013,microsoft,weiguo liu|jeonghee yi|ye chen|anton schwaighofer|tak w yan,84B89E2F|802F8751|805C36AD|84F4E73C|7F8490E8,optimization|clustering|bayesian methods
7A7963F3,kdd07-d55,finding low entropy sets and trees from binary data,kdd,kdd07,2007,helsinki university of technology,heikki mannila|hannes heikinheimo|taneli mielikainen|eino hinkkanen|jouni k seppanen,03D73077|12857062|84ED8E65|7D8CC523|806C2020,satisfiability
7692E5BA,kdd03-d31,eliminating noisy information in web pages for data mining,kdd,kdd03,2003,university of illinois at chicago,bing liu|lan yi|xiaoli li,7E61D5F6|7D095A21|808049E0,web pages|tree structure|web mining|data mining
7E0D8CF0,kdd12-d64,efficient and domain invariant competitor mining,kdd,kdd12,2012,boston university,dimitrios gunopulos|george valkanas|theodoros lappas,62B8C0B1|7922D932|78E6E4E5,competitors
80E4980E,kdd12-d81,factoring past exposure in display advertising targeting,kdd,kdd12,2012,yahoo,vijay k narayanan|sandeep pandey|abhimanyu das|neha gupta,7D8A4348|7D4D7533|84883307|7FF1B7C9,online advertising|advertising|targeting|user model|user modeling
7D4326C9,kdd13-d135,palette power enabling visual search through colors,kdd,kdd13,2013,ebay,wei di|raffay hamid|robinson piramuthu|neel sundaresan|atish das sarma|anurag bhardwaj,33AA772D|7E9356BC|851BC48B|83BA51B0|8045E144|7E6D1EE3,visual search|search engine|e commerce
77430776,kdd12-d93,getjar mobile application recommendations with very sparse datasets,kdd,kdd12,2012,,kent shi|kamal ali,7EE790F6|849B5E5E,pca|recommender system|evaluation|sparse data
76F82E08,kdd13-d51,detecting insider threats in a real corporate database of computer usage activity,kdd,kdd13,2013,oregon state university,lora weiss|duen horng chau|vinay bettadapura|l friedland|brad rees|erica briscoe|danai koutra|ted e senator|rudolph mappus|oded green|david a bader|david jensen|alan fern|wengkeen wong|irfan essa|christos faloutsos|alex memory|matthew reardon|jayyoon lee|robert pierce|joshua jones|d huang|daniel d corkill|andrew f emmott|anita zakrzewska|edmond chow|oguz kaya|jed irvine|thomas g dietterich|william t young|amanda gentzel|shubhomoy das|henry g goldberg|robert mccoll,7E9A1AE1|5AE29E11|84CBF610|800D7314|81DA247B|814AAF6B|84A9E2F8|7F8A8921|0ADCAA8D|85A3DB69|7FB0B7B9|800C64FC|063A61A9|84D10309|22424BB0|7829813E|84834593|7F1439E3|7E717598|7E3D290C|7943E7F3|6346BD47|7D35C6D8|78AC5BBF|0989E2F6|808AB031|80A9F340|751799A3|7D4BEDC5|850C4E2D|84EB77D2|8498DB20|84EBFD2D|7929FD85,anomaly detection
7B06CE87,kdd11-d5,a simple statistical model and association rule filtering for classification,kdd,kdd11,2011,mayo clinic,g simon|vipin kumar|peter w li,85258DCC|7D785BBB|7DDCAAB3,association rule mining|statistical model|association rule|hypothesis test|statistical inference|filtering|logistic model|classification|prediction model|statistical significance
